PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ebh,Ghi
2010-10-28T13:00:00Z,2010-10-28T12:30:00Z,PT30M,15.5,0,0,0,0
2010-10-28T13:30:00Z,2010-10-28T13:00:00Z,PT30M,15.4,0,0,0,0
2010-10-28T14:00:00Z,2010-10-28T13:30:00Z,PT30M,15.4,0,0,0,0
2010-10-28T14:30:00Z,2010-10-28T14:00:00Z,PT30M,15.4,0,0,0,0
2010-10-28T15:00:00Z,2010-10-28T14:30:00Z,PT30M,15.4,0,0,0,0
2010-10-28T15:30:00Z,2010-10-28T15:00:00Z,PT30M,15.3,0,0,0,0
2010-10-28T16:00:00Z,2010-10-28T15:30:00Z,PT30M,15.3,0,0,0,0
2010-10-28T16:30:00Z,2010-10-28T16:00:00Z,PT30M,15.3,0,0,0,0
2010-10-28T17:00:00Z,2010-10-28T16:30:00Z,PT30M,15.3,0,0,0,0
2010-10-28T17:30:00Z,2010-10-28T17:00:00Z,PT30M,15.3,0,0,0,0
2010-10-28T18:00:00Z,2010-10-28T17:30:00Z,PT30M,15.3,0,0,0,0
2010-10-28T18:30:00Z,2010-10-28T18:00:00Z,PT30M,15.4,0,0,0,0
2010-10-28T19:00:00Z,2010-10-28T18:30:00Z,PT30M,15.7,1,0,0,1
2010-10-28T19:30:00Z,2010-10-28T19:00:00Z,PT30M,15.9,22,0,0,22
2010-10-28T20:00:00Z,2010-10-28T19:30:00Z,PT30M,16.2,46,0,0,46
2010-10-28T20:30:00Z,2010-10-28T20:00:00Z,PT30M,16.4,47,0,0,47
2010-10-28T21:00:00Z,2010-10-28T20:30:00Z,PT30M,16.7,42,0,0,42
2010-10-28T21:30:00Z,2010-10-28T21:00:00Z,PT30M,17.0,64,0,0,64
2010-10-28T22:00:00Z,2010-10-28T21:30:00Z,PT30M,17.3,100,0,0,100
2010-10-28T22:30:00Z,2010-10-28T22:00:00Z,PT30M,17.7,202,0,0,202
2010-10-28T23:00:00Z,2010-10-28T22:30:00Z,PT30M,18.0,318,0,0,318
2010-10-28T23:30:00Z,2010-10-28T23:00:00Z,PT30M,18.3,324,0,0,324
2010-10-29T00:00:00Z,2010-10-28T23:30:00Z,PT30M,18.6,295,0,0,295
2010-10-29T00:30:00Z,2010-10-29T00:00:00Z,PT30M,18.8,285,0,0,285
2010-10-29T01:00:00Z,2010-10-29T00:30:00Z,PT30M,18.9,278,0,0,278
2010-10-29T01:30:00Z,2010-10-29T01:00:00Z,PT30M,19.0,217,0,0,217
2010-10-29T02:00:00Z,2010-10-29T01:30:00Z,PT30M,19.0,143,0,0,143
2010-10-29T02:30:00Z,2010-10-29T02:00:00Z,PT30M,19.1,129,0,0,129
2010-10-29T03:00:00Z,2010-10-29T02:30:00Z,PT30M,19.1,137,0,0,137
2010-10-29T03:30:00Z,2010-10-29T03:00:00Z,PT30M,19.1,186,0,0,186
2010-10-29T04:00:00Z,2010-10-29T03:30:00Z,PT30M,19.1,245,0,0,245
2010-10-29T04:30:00Z,2010-10-29T04:00:00Z,PT30M,19.1,253,0,0,253
2010-10-29T05:00:00Z,2010-10-29T04:30:00Z,PT30M,19.1,245,0,0,245
2010-10-29T05:30:00Z,2010-10-29T05:00:00Z,PT30M,19.0,237,0,0,237
2010-10-29T06:00:00Z,2010-10-29T05:30:00Z,PT30M,19.0,226,13,4,229
2010-10-29T06:30:00Z,2010-10-29T06:00:00Z,PT30M,18.9,170,207,61,230
2010-10-29T07:00:00Z,2010-10-29T06:30:00Z,PT30M,18.8,101,438,128,229
2010-10-29T07:30:00Z,2010-10-29T07:00:00Z,PT30M,18.7,63,363,93,156
2010-10-29T08:00:00Z,2010-10-29T07:30:00Z,PT30M,18.6,35,193,29,64
2010-10-29T08:30:00Z,2010-10-29T08:00:00Z,PT30M,18.5,17,92,8,25
2010-10-29T09:00:00Z,2010-10-29T08:30:00Z,PT30M,18.4,3,18,2,5
2010-10-29T09:30:00Z,2010-10-29T09:00:00Z,PT30M,18.2,0,0,0,0
2010-10-29T10:00:00Z,2010-10-29T09:30:00Z,PT30M,18.0,0,0,0,0
2010-10-29T10:30:00Z,2010-10-29T10:00:00Z,PT30M,17.9,0,0,0,0
2010-10-29T11:00:00Z,2010-10-29T10:30:00Z,PT30M,17.7,0,0,0,0
2010-10-29T11:30:00Z,2010-10-29T11:00:00Z,PT30M,17.5,0,0,0,0
2010-10-29T12:00:00Z,2010-10-29T11:30:00Z,PT30M,17.3,0,0,0,0
2010-10-29T12:30:00Z,2010-10-29T12:00:00Z,PT30M,17.2,0,0,0,0
2010-10-29T13:00:00Z,2010-10-29T12:30:00Z,PT30M,17.1,0,0,0,0
2010-10-29T13:30:00Z,2010-10-29T13:00:00Z,PT30M,17.0,0,0,0,0
2010-10-29T14:00:00Z,2010-10-29T13:30:00Z,PT30M,16.9,0,0,0,0
2010-10-29T14:30:00Z,2010-10-29T14:00:00Z,PT30M,16.8,0,0,0,0
2010-10-29T15:00:00Z,2010-10-29T14:30:00Z,PT30M,16.7,0,0,0,0
2010-10-29T15:30:00Z,2010-10-29T15:00:00Z,PT30M,16.7,0,0,0,0
2010-10-29T16:00:00Z,2010-10-29T15:30:00Z,PT30M,16.6,0,0,0,0
2010-10-29T16:30:00Z,2010-10-29T16:00:00Z,PT30M,16.6,0,0,0,0
2010-10-29T17:00:00Z,2010-10-29T16:30:00Z,PT30M,16.6,0,0,0,0
2010-10-29T17:30:00Z,2010-10-29T17:00:00Z,PT30M,16.6,0,0,0,0
2010-10-29T18:00:00Z,2010-10-29T17:30:00Z,PT30M,16.6,0,0,0,0
2010-10-29T18:30:00Z,2010-10-29T18:00:00Z,PT30M,16.7,0,0,0,0
2010-10-29T19:00:00Z,2010-10-29T18:30:00Z,PT30M,16.9,2,5,1,3
2010-10-29T19:30:00Z,2010-10-29T19:00:00Z,PT30M,17.1,28,87,15,43
2010-10-29T20:00:00Z,2010-10-29T19:30:00Z,PT30M,17.3,64,189,33,97
2010-10-29T20:30:00Z,2010-10-29T20:00:00Z,PT30M,17.5,114,233,62,176
2010-10-29T21:00:00Z,2010-10-29T20:30:00Z,PT30M,17.8,165,268,100,265
2010-10-29T21:30:00Z,2010-10-29T21:00:00Z,PT30M,18.3,158,456,229,387
2010-10-29T22:00:00Z,2010-10-29T21:30:00Z,PT30M,18.9,133,683,385,519
2010-10-29T22:30:00Z,2010-10-29T22:00:00Z,PT30M,19.5,136,764,487,622
2010-10-29T23:00:00Z,2010-10-29T22:30:00Z,PT30M,20.2,147,798,570,716
2010-10-29T23:30:00Z,2010-10-29T23:00:00Z,PT30M,20.9,153,824,642,795
2010-10-30T00:00:00Z,2010-10-29T23:30:00Z,PT30M,21.5,157,848,709,866
2010-10-30T00:30:00Z,2010-10-30T00:00:00Z,PT30M,22.1,157,868,762,918
2010-10-30T01:00:00Z,2010-10-30T00:30:00Z,PT30M,22.6,154,886,807,961
2010-10-30T01:30:00Z,2010-10-30T01:00:00Z,PT30M,23.1,154,892,825,979
2010-10-30T02:00:00Z,2010-10-30T01:30:00Z,PT30M,23.6,154,894,833,988
2010-10-30T02:30:00Z,2010-10-30T02:00:00Z,PT30M,24.0,153,891,819,972
2010-10-30T03:00:00Z,2010-10-30T02:30:00Z,PT30M,24.5,151,885,795,946
2010-10-30T03:30:00Z,2010-10-30T03:00:00Z,PT30M,24.6,149,869,748,897
2010-10-30T04:00:00Z,2010-10-30T03:30:00Z,PT30M,24.6,154,833,680,834
2010-10-30T04:30:00Z,2010-10-30T04:00:00Z,PT30M,24.6,255,543,431,686
2010-10-30T05:00:00Z,2010-10-30T04:30:00Z,PT30M,24.5,376,185,137,514
2010-10-30T05:30:00Z,2010-10-30T05:00:00Z,PT30M,24.4,356,59,40,396
2010-10-30T06:00:00Z,2010-10-30T05:30:00Z,PT30M,24.3,289,12,8,297
2010-10-30T06:30:00Z,2010-10-30T06:00:00Z,PT30M,24.1,200,0,0,200
2010-10-30T07:00:00Z,2010-10-30T06:30:00Z,PT30M,23.7,107,0,0,107
2010-10-30T07:30:00Z,2010-10-30T07:00:00Z,PT30M,23.3,65,0,0,65
2010-10-30T08:00:00Z,2010-10-30T07:30:00Z,PT30M,23.0,41,0,0,41
2010-10-30T08:30:00Z,2010-10-30T08:00:00Z,PT30M,22.6,22,0,0,22
2010-10-30T09:00:00Z,2010-10-30T08:30:00Z,PT30M,22.2,4,0,0,4
2010-10-30T09:30:00Z,2010-10-30T09:00:00Z,PT30M,21.8,0,0,0,0
2010-10-30T10:00:00Z,2010-10-30T09:30:00Z,PT30M,21.5,0,0,0,0
2010-10-30T10:30:00Z,2010-10-30T10:00:00Z,PT30M,21.2,0,0,0,0
2010-10-30T11:00:00Z,2010-10-30T10:30:00Z,PT30M,20.8,0,0,0,0
2010-10-30T11:30:00Z,2010-10-30T11:00:00Z,PT30M,20.5,0,0,0,0
2010-10-30T12:00:00Z,2010-10-30T11:30:00Z,PT30M,20.2,0,0,0,0
2010-10-30T12:30:00Z,2010-10-30T12:00:00Z,PT30M,20.0,0,0,0,0
2010-10-30T13:00:00Z,2010-10-30T12:30:00Z,PT30M,20.0,0,0,0,0
2010-10-30T13:30:00Z,2010-10-30T13:00:00Z,PT30M,20.0,0,0,0,0
2010-10-30T14:00:00Z,2010-10-30T13:30:00Z,PT30M,19.9,0,0,0,0
2010-10-30T14:30:00Z,2010-10-30T14:00:00Z,PT30M,19.9,0,0,0,0
2010-10-30T15:00:00Z,2010-10-30T14:30:00Z,PT30M,19.9,0,0,0,0
2010-10-30T15:30:00Z,2010-10-30T15:00:00Z,PT30M,19.9,0,0,0,0
2010-10-30T16:00:00Z,2010-10-30T15:30:00Z,PT30M,19.8,0,0,0,0
